card_number,valid_from,expiry,security_code,x-coordinate,y-coordinate,mean_amount,std_amount,mean_nb_tx_per_day,cust_id,card_type_id
2258121478539074,2021-08-01,2031-08-01,956,51.22219208126745,68.02277792083532,8.96,4.48,0.34,443,2
4209184357978637,2012-12-01,2022-12-01,505,69.56181464968068,0.3218263604278681,63.86,31.93,1.42,348,10
4805891135290964,2018-07-01,2028-07-01,610,55.19068387744856,56.093797153538624,88.28,44.14,1.61,269,1
5585654310278680,2014-12-01,2024-12-01,447,94.14648087765252,38.61026378007743,96.31,48.16,3.62,283,6
2487133150983937,2013-01-01,2023-01-01,103,30.46137691733707,9.767211400638388,70.0,35.0,1.76,443,10
5547286333021263,2013-05-01,2023-05-01,650,44.032341836834895,61.52980250698021,12.93,6.46,3.53,998,1
2276676640473500,2018-03-01,2028-03-01,763,20.04745155284028,10.92642103096214,86.13,43.06,1.76,54,8
5134944665743743,2021-10-01,2031-10-01,969,34.20817487159075,82.12573046720128,15.51,7.75,3.39,507,8
4006231203875098,2021-02-01,2031-02-01,700,68.47311725538793,16.26169393448913,91.54,45.77,3.29,421,7
2652474420359444,2014-09-01,2024-09-01,23,50.32204148586344,76.51488498612639,51.1,25.55,0.6,563,3
4424154152064361,2014-06-01,2024-06-01,103,50.34172708548569,69.03948286293652,8.73,4.37,3.2,723,8
5367726960843767,2021-11-01,2031-11-01,550,41.57751035233219,42.89443334301443,56.39,28.2,2.79,808,7
4956797564915798,2018-11-01,2028-11-01,546,80.0980700403365,10.445451810015138,59.8,29.9,1.86,128,5
4840027300869665,2013-12-01,2023-12-01,16,56.77273179310546,57.931446666193786,51.51,25.75,2.58,803,3
2703206038505060,2018-02-01,2028-02-01,138,28.377590579872447,36.30822963986351,66.36,33.18,2.28,432,9
4347769587413141,2020-01-01,2030-01-01,753,57.72790292331312,86.55771456245522,98.17,49.09,1.63,498,1
5140476921053361,2019-04-01,2029-04-01,146,27.080632803697256,24.75597702798864,10.94,5.47,1.84,442,1
5228515533342640,2016-11-01,2026-11-01,350,95.14298103618324,99.4819293965951,72.61,36.3,3.92,55,4
4183997984914984,2020-03-01,2030-03-01,99,40.64165365740187,87.98377479414678,66.62,33.31,3.6,479,2
4140034713171975,2022-05-01,2032-05-01,601,34.40916178494421,52.054383730485846,46.86,23.43,3.52,326,6
4914168601347786,2022-11-01,2032-11-01,489,51.493334991325945,16.13628010553837,12.94,6.47,0.08,924,10
2654457702992956,2022-07-01,2032-07-01,660,71.32068832826177,19.92152748940531,89.57,44.78,1.15,159,2
5325450809594819,2018-09-01,2028-09-01,269,72.89392001051573,77.9820884010068,16.23,8.12,0.0,219,9
2519214967914638,2021-07-01,2031-07-01,664,58.77984493716848,84.0348177588508,6.66,3.33,0.2,802,8
2532702164871208,2020-04-01,2030-04-01,21,44.40437492022029,62.62343214210638,51.45,25.73,1.61,135,3
5594398529894064,2015-01-01,2025-01-01,607,63.6401370183407,5.1135381442100725,29.47,14.73,0.24,254,10
4725459606339913,2015-07-01,2025-07-01,971,49.42124472502999,82.82492524372184,36.84,18.42,0.7,668,5
2269401289743256,2014-02-01,2024-02-01,225,48.20410581120825,19.609771273839293,63.02,31.51,1.12,750,6
5264176927438117,2019-02-01,2029-02-01,376,22.08527829630089,3.892996332566745,8.42,4.21,0.7,365,3
4034686163070285,2019-09-01,2029-09-01,720,13.812529314024724,85.91117576469165,52.51,26.25,2.7,403,5
4510162249998272,2022-10-01,2032-10-01,501,10.250972799067926,93.72284872364511,70.35,35.17,0.27,545,5
2282282305248089,2021-07-01,2031-07-01,62,79.27581135728128,6.904590631459973,50.05,25.02,2.24,652,2
2271820377889257,2019-04-01,2029-04-01,466,72.60913337226616,97.58520794625346,54.05,27.02,1.29,686,9
2339283692944556,2014-12-01,2024-12-01,166,55.77088262500439,34.72770390305075,60.14,30.07,0.56,951,7
4004933267244697,2016-09-01,2026-09-01,172,41.73947823291479,37.68668803471885,88.21,44.1,3.62,850,4
4237106728728660,2013-01-01,2023-01-01,416,65.85405156700548,76.61159327955862,85.36,42.68,2.45,273,9
4213835071245538,2014-08-01,2024-08-01,290,40.96728692925191,97.82206685265584,22.18,11.09,3.2,215,7
4190130205698159,2016-01-01,2026-01-01,873,34.316735317265824,72.9173487549448,66.97,33.48,3.38,567,3
2262693765016762,2021-01-01,2031-01-01,187,5.621390545987848,74.75206367465049,85.83,42.91,1.14,1000,9
2441209481813988,2022-09-01,2032-09-01,98,60.62529377509775,76.48098009029954,21.61,10.8,2.01,214,4
2720671360549466,2015-03-01,2025-03-01,85,83.63785774103994,97.44393106384751,97.68,48.84,0.26,695,7
4311649133424572,2021-10-01,2031-10-01,894,92.6194068431782,22.86767796036088,65.26,32.63,0.89,457,7
4603669096705467,2020-01-01,2030-01-01,889,92.96976523425732,80.8120379564417,65.17,32.59,3.49,558,4
2558428241724827,2018-08-01,2028-08-01,135,69.39484444671,54.27244433475962,28.92,14.46,1.38,286,10
4224265379322192,2014-03-01,2024-03-01,439,4.876631881314042,84.37287927102575,46.61,23.3,1.37,415,8
4824051665451224,2017-04-01,2027-04-01,441,88.52388787075652,8.670656759564022,56.14,28.07,3.65,506,2
2720196570132903,2015-06-01,2025-06-01,278,92.08478478156869,61.665031452073805,80.67,40.34,1.93,441,3
2251022526771197,2020-03-01,2030-03-01,421,79.32613504382545,31.67616770675267,86.43,43.22,3.62,760,4
5225725204565048,2017-11-01,2027-11-01,818,48.88465802569202,66.68642575461044,18.27,9.13,0.12,471,6
2514708272359095,2019-05-01,2029-05-01,56,67.6177562075434,32.5104015431699,70.2,35.1,0.28,525,10
2253212694289464,2017-12-01,2027-12-01,203,84.73879305713737,6.239406859827723,36.85,18.43,0.27,315,4
4266292508177601,2015-08-01,2025-08-01,991,21.87098003235832,18.28377798688171,83.44,41.72,1.14,262,4
2236945515888632,2019-10-01,2029-10-01,774,26.75926767279715,83.54802257421944,6.4,3.2,1.52,833,3
2267012350368717,2018-06-01,2028-06-01,689,69.71662542903503,8.322306620807229,86.98,43.49,1.92,600,7
2639762053440772,2020-06-01,2030-06-01,946,14.122354337314944,57.08774168394763,22.6,11.3,1.11,383,4
4160461540211903,2014-09-01,2024-09-01,707,6.725591396736785,9.491793682166971,99.89,49.95,1.31,140,8
4406937515093982,2016-09-01,2026-09-01,430,58.535436439675216,86.82712805132586,24.55,12.28,0.45,404,8
5341888059296223,2015-12-01,2025-12-01,927,40.89529444142699,17.329432007084577,19.86,9.93,1.0,953,9
4727669834515021,2018-05-01,2028-05-01,285,3.979712733565255,59.76823355234591,87.62,43.81,3.56,959,10
2719623569992990,2022-03-01,2032-03-01,335,55.066045923656425,15.31445000839562,74.17,37.09,2.4,906,3
2720850344651248,2014-03-01,2024-03-01,893,30.63134987782127,78.89851599207933,47.41,23.7,3.19,618,10
2239043830341995,2013-09-01,2023-09-01,970,7.940658464302952,73.14964903403623,22.8,11.4,3.43,826,9
4820797996673456,2018-09-01,2028-09-01,764,70.69764874557161,6.268962162186586,84.74,42.37,0.02,326,6
5527495450892034,2021-07-01,2031-07-01,806,45.43773345599609,84.4357082739616,14.32,7.16,1.95,673,8
4590947985158328,2021-10-01,2031-10-01,182,71.59722288473975,65.89239419101514,7.57,3.79,0.89,714,5
5311271285246484,2017-10-01,2027-10-01,494,72.89810616558164,86.16909037873452,31.04,15.52,3.23,78,4
2296907826333739,2021-09-01,2031-09-01,987,34.97032297458495,77.46535311811819,67.83,33.91,0.74,824,3
4897317912868573,2021-10-01,2031-10-01,725,65.93539222057827,89.51177407065364,65.48,32.74,2.46,973,5
4531473799650758,2016-01-01,2026-01-01,735,51.87906217433661,70.30189588951778,39.54,19.77,3.89,548,3
5210651333872625,2017-08-01,2027-08-01,731,25.87799816000169,66.2522284353982,34.61,17.3,2.08,458,1
5264256908776618,2022-02-01,2032-02-01,306,54.75923761537362,81.72977699624937,47.97,23.98,2.57,488,3
4183473829973767,2016-02-01,2026-02-01,116,12.203823484477883,49.51769101112702,8.27,4.13,3.64,10,8
4748113176539708,2018-05-01,2028-05-01,487,5.617607734743901,49.10957293831652,93.08,46.54,0.42,243,1
5165266426735129,2021-03-01,2031-03-01,245,14.551548278735916,87.71275618985017,55.18,27.59,1.87,639,3
4542140665044278,2014-02-01,2024-02-01,739,70.90605194509165,87.09691237460856,72.84,36.42,3.21,864,6
2232370589578296,2014-05-01,2024-05-01,146,9.44429607559284,68.30067734163569,11.76,5.88,1.28,516,7
4318123357617074,2016-08-01,2026-08-01,174,79.00832499714377,61.629074835414464,9.26,4.63,2.49,233,4
2247562890028770,2015-09-01,2025-09-01,175,14.085702037979985,17.63869865062233,52.34,26.17,1.68,406,7
2673370342444741,2022-04-01,2032-04-01,904,66.69274474586807,43.53963233997514,95.55,47.77,2.88,706,8
4070716348508951,2014-09-01,2024-09-01,237,29.94231248031066,10.015499750676693,30.81,15.4,3.26,609,6
2716790422711330,2015-04-01,2025-04-01,288,47.11678989328146,82.16368977104716,48.63,24.32,1.43,67,9
5458148769639389,2015-08-01,2025-08-01,761,86.86231679556109,77.65968527917417,78.24,39.12,3.38,601,8
2260546835652150,2019-11-01,2029-11-01,818,81.90635138616561,54.07937549855444,72.47,36.23,1.26,296,8
2231995298006154,2018-12-01,2028-12-01,810,84.69688542070605,89.30902051954149,10.93,5.46,3.53,941,4
4462025825431836,2015-11-01,2025-11-01,812,28.161604210563173,96.3360320446038,5.98,2.99,2.86,616,10
4081721436438134,2013-04-01,2023-04-01,4,70.54608302834863,42.76013337033373,47.04,23.52,2.6,115,3
4460568761124917,2015-10-01,2025-10-01,565,52.129604765413895,97.60138232792136,16.93,8.46,0.07,743,5
5144997278755882,2019-05-01,2029-05-01,753,90.04180571633304,63.31014572732679,37.21,18.61,1.4,595,7
4156793341016669,2022-04-01,2032-04-01,700,93.27284833540132,86.60638895004084,9.3,4.65,0.11,574,8
4012840083850765,2018-08-01,2028-08-01,975,90.17740285462288,20.347274249759582,11.36,5.68,3.51,954,10
2244275576729917,2014-10-01,2024-10-01,549,76.21296204503246,93.61765641665052,94.37,47.19,0.7,927,1
2261672434266173,2021-01-01,2031-01-01,968,52.03077009037933,77.23183917356393,54.42,27.21,3.41,878,7
2285132761794802,2015-03-01,2025-03-01,455,50.445594166935535,31.21897365691294,45.61,22.8,2.58,513,9
4365968078525481,2015-11-01,2025-11-01,421,72.8370854339646,34.580609841042495,68.75,34.38,3.22,951,9
4899318781048022,2021-11-01,2031-11-01,354,20.588198817832115,35.24810469433511,16.98,8.49,0.52,60,9
4991970142620373,2013-10-01,2023-10-01,878,20.9059373706846,8.468834187530682,49.34,24.67,1.93,475,7
2295557512476408,2013-01-01,2023-01-01,68,2.1009156986360744,3.443130857331456,47.35,23.68,3.27,209,10
2231284033399772,2014-08-01,2024-08-01,805,24.66036349780246,48.40770697102016,76.01,38.01,1.9,683,6
5356229493817351,2022-08-01,2032-08-01,848,13.427485090227552,95.79341210567704,55.32,27.66,0.97,228,9
2488705841680615,2016-04-01,2026-04-01,495,61.66219781652751,4.0333852138451975,35.99,18.0,1.87,796,10
4866940865424388,2015-12-01,2025-12-01,692,22.047048099936983,16.45660584293349,43.6,21.8,3.71,812,8
2254734043370090,2020-04-01,2030-04-01,873,93.27105081327612,54.42539661136977,24.03,12.02,2.47,521,6
2223417974973508,2015-07-01,2025-07-01,80,88.5977748236187,61.58631881823046,27.13,13.56,0.1,36,7
2281240568299620,2014-11-01,2024-11-01,450,27.362666628166583,99.71245001577113,45.49,22.75,1.81,812,9
4506068536153057,2014-08-01,2024-08-01,522,41.96000624277899,24.773098950115745,38.82,19.41,3.03,164,3
2266858639061684,2015-06-01,2025-06-01,497,51.51670283865888,99.02851705849412,63.08,31.54,1.48,70,3
2285423401636119,2015-11-01,2025-11-01,849,61.02251494776413,13.535408227768553,76.38,38.19,2.63,266,7
2587915059625711,2022-08-01,2032-08-01,760,83.2363539660995,80.56488053633419,26.31,13.15,0.9,898,3
2585598217661919,2015-01-01,2025-01-01,841,69.24928266692253,42.99310773901481,68.93,34.47,1.1,87,3
2547836674286045,2020-07-01,2030-07-01,658,3.3203108791366565,7.857849715502074,42.71,21.36,0.53,408,9
5595829236161883,2013-08-01,2023-08-01,819,26.885351438219352,36.84489199165789,90.06,45.03,2.67,954,6
2338639609626266,2018-05-01,2028-05-01,826,73.99041207669303,91.80765521991506,31.6,15.8,3.43,119,3
4434046682121562,2017-03-01,2027-03-01,952,72.53716002348575,11.259046652919446,43.74,21.87,3.55,53,5
4238023621921582,2015-01-01,2025-01-01,897,84.94464062257356,4.499682123542437,74.74,37.37,1.37,334,3
4117576917162043,2015-08-01,2025-08-01,985,23.47544217249713,81.88692705204716,37.05,18.52,3.31,625,6
4393899204573531,2015-02-01,2025-02-01,366,13.320992413662868,63.239625646550856,17.19,8.6,2.31,430,2
5351641195564096,2014-06-01,2024-06-01,969,54.43448876343211,23.374079203674427,65.59,32.8,3.28,849,6
4160943913681721,2013-07-01,2023-07-01,313,58.27144493446815,81.24738210441717,36.06,18.03,1.22,30,2
2256333127975730,2020-03-01,2030-03-01,609,15.86051052930737,88.08707591989284,87.83,43.91,0.12,222,10
2275196282225010,2021-12-01,2031-12-01,256,77.5234538899056,34.259108281113186,64.63,32.31,0.77,407,2
4902837727028967,2019-05-01,2029-05-01,605,81.01610899597024,42.9673363355148,76.24,38.12,3.65,340,7
2296184438612591,2013-11-01,2023-11-01,472,59.82252940637388,73.56631142391899,99.84,49.92,3.73,939,4
4438823255398355,2022-05-01,2032-05-01,446,16.279098920622936,59.521283412687474,19.29,9.64,3.87,382,7
2279550178332585,2017-07-01,2027-07-01,868,31.38268082244156,24.150062799283344,25.42,12.71,1.7,200,4
4388158814458220,2013-09-01,2023-09-01,673,96.09201469288249,53.59350788521182,51.41,25.7,1.61,570,6
2720500528127354,2022-06-01,2032-06-01,573,42.13570022770702,73.75823015888915,27.68,13.84,0.44,827,5
4640857216966631,2013-06-01,2023-06-01,932,33.73455467690927,1.9327630917601035,16.81,8.4,1.65,754,2
2226120734654957,2013-05-01,2023-05-01,50,47.690010646797,71.8331175372004,28.5,14.25,2.56,237,8
2280223477804574,2022-07-01,2032-07-01,725,94.29827840711356,61.03760597816921,84.32,42.16,2.84,53,5
2238963376185186,2019-10-01,2029-10-01,267,6.20414169565543,7.115567887790975,59.52,29.76,2.26,976,10
5185140369656665,2020-04-01,2030-04-01,832,20.052472670033676,49.15945467414369,11.1,5.55,2.33,79,5
2281437769366345,2017-01-01,2027-01-01,925,48.39893681797472,0.5313475668345946,81.43,40.72,3.09,267,6
2243793375636209,2019-02-01,2029-02-01,15,37.58882851457693,39.44762785700353,48.65,24.32,3.14,758,2
5322816064842296,2017-04-01,2027-04-01,57,64.39995432390158,40.87341710980964,7.41,3.71,0.62,66,9
4419866524041572,2017-04-01,2027-04-01,733,35.09150125520787,11.706701642760589,18.58,9.29,3.05,155,3
2517565512567466,2022-04-01,2032-04-01,71,69.09377381024659,38.67353463005374,93.99,46.99,0.55,370,9
4797056603616245,2022-02-01,2032-02-01,607,57.680791963825584,11.921044284057336,8.46,4.23,0.21,701,9
4429831522910739,2015-01-01,2025-01-01,283,74.81839120488463,80.66650530268164,86.51,43.26,3.99,698,9
4818762099069311,2020-04-01,2030-04-01,303,98.56007339528004,68.66786117241294,28.14,14.07,3.19,885,1
4803889044104047,2017-01-01,2027-01-01,156,65.01871664456533,98.24825806012478,91.62,45.81,1.76,409,8
2549885582984934,2016-10-01,2026-10-01,67,22.011132590475317,35.05205342861618,40.39,20.2,0.27,861,3
2283810979412240,2022-03-01,2032-03-01,709,72.01574609309402,28.72212092051508,88.58,44.29,0.2,369,8
4880937616522892,2022-01-01,2032-01-01,907,57.97928438329551,16.65035470495151,72.66,36.33,0.7,848,1
4727281291635043,2022-07-01,2032-07-01,602,6.022694490029745,29.765027756828044,33.32,16.66,1.28,801,3
5184840862118235,2016-03-01,2026-03-01,984,94.9799913291924,72.571950838836,63.27,31.64,1.67,815,4
2720401399049027,2020-12-01,2030-12-01,874,51.2093058299281,22.649577519793795,66.29,33.15,0.7,863,3
2278374661447763,2014-07-01,2024-07-01,868,64.51500833009034,1.6969129315466458,96.23,48.12,0.18,117,8
4893571266110628,2021-01-01,2031-01-01,371,11.636639788547608,81.74497084911916,41.16,20.58,3.51,936,5
2283386194118391,2013-03-01,2023-03-01,934,63.15443786761603,54.29404444893278,17.29,8.64,1.5,907,7
2541865205756396,2022-06-01,2032-06-01,365,80.34827432968846,92.9228053631854,43.48,21.74,3.62,792,9
4661554164316703,2017-08-01,2027-08-01,502,79.25951162883833,90.78987937796194,94.65,47.33,3.84,624,2
4225920616581294,2015-03-01,2025-03-01,59,59.94611396587166,90.24032761106749,41.41,20.7,0.87,784,10
2229951456340913,2022-06-01,2032-06-01,580,72.60848514838504,12.130299800553413,33.76,16.88,2.13,921,4
4800498321122129,2014-03-01,2024-03-01,548,82.59323085500162,63.14587925830206,79.52,39.76,2.39,68,10
5544731584776860,2016-03-01,2026-03-01,423,29.72378077086172,29.99191115069847,75.6,37.8,0.19,20,5
4060883561595149,2021-07-01,2031-07-01,465,88.72127425763266,47.22149251619493,16.36,8.18,2.85,181,1
2242748835651793,2019-09-01,2029-09-01,240,71.47532764439458,6.845045256601678,44.68,22.34,0.47,97,4
5575304637454992,2013-02-01,2023-02-01,453,37.62595855309158,8.350071669866876,78.83,39.41,2.23,828,5
4455068826917766,2022-06-01,2032-06-01,293,27.364041786077166,48.78343185440125,12.82,6.41,1.84,720,10
4621372138658905,2015-08-01,2025-08-01,601,28.869373677069987,35.56727164649492,73.31,36.66,1.19,353,8
4518506716572626,2021-10-01,2031-10-01,498,11.98653673336828,33.7615171403628,94.58,47.29,1.29,71,3
2448217594647436,2019-06-01,2029-06-01,713,65.19612595026005,22.42693094605598,72.66,36.33,0.95,99,4
2257868623760085,2021-11-01,2031-11-01,447,19.86316138618691,78.33872199958384,91.38,45.69,1.48,871,10
4733777312688129,2015-01-01,2025-01-01,821,95.2815017002506,32.67425420300408,38.67,19.34,2.02,292,10
4252410564814919,2021-05-01,2031-05-01,785,2.007119777772637,32.20791655831783,25.09,12.54,1.31,759,1
4958887947055160,2022-11-01,2032-11-01,409,95.0607146937556,57.34378881232861,65.02,32.51,1.79,728,3
4014911894184336,2019-09-01,2029-09-01,875,21.050693966534297,80.90236402916764,18.96,9.48,1.37,443,9
2234615717320302,2016-12-01,2026-12-01,761,24.710323401014644,15.954468011318834,87.82,43.91,0.88,71,10
4524191380003075,2019-02-01,2029-02-01,622,11.976213181925122,89.0527280739895,61.39,30.7,2.72,788,10
4592291270659346,2014-01-01,2024-01-01,40,36.15401877629566,53.47994662811925,99.64,49.82,1.9,111,6
4665702793714527,2015-01-01,2025-01-01,117,0.638587171683358,28.70381331749128,63.61,31.8,3.92,923,1
4271094777520476,2014-11-01,2024-11-01,167,14.48948720912231,48.9452760277563,98.64,49.32,0.97,399,2
4365651982530926,2018-08-01,2028-08-01,114,22.845474133129876,99.6333916056742,97.61,48.8,2.6,635,7
4067349960105487,2019-03-01,2029-03-01,741,14.730304427897034,0.7841590771916818,64.94,32.47,1.79,669,9
4981255977726590,2021-05-01,2031-05-01,640,23.53832618983576,49.43708110457581,91.91,45.95,0.85,987,7
5501082402818224,2016-09-01,2026-09-01,879,32.88226178486093,66.231373873072,76.42,38.21,3.25,673,9
4005342408916495,2022-04-01,2032-04-01,373,23.87962113815393,45.12393441809881,98.57,49.28,3.09,44,3
4691330303346776,2014-01-01,2024-01-01,167,56.58505603132467,90.80185454216624,42.65,21.32,1.19,590,6
4147165609456535,2018-02-01,2028-02-01,699,93.62806214689266,6.400634660862092,83.35,41.67,1.17,108,1
2298087603859772,2013-10-01,2023-10-01,348,34.10663510502585,11.347352124058908,92.85,46.42,3.51,446,4
2269611080466192,2019-11-01,2029-11-01,399,76.0289823122135,13.710970572899903,55.85,27.93,0.86,744,10
5353355543987804,2014-11-01,2024-11-01,573,23.10747965880714,67.18927435987284,6.87,3.44,0.42,747,3
2416073607763365,2015-01-01,2025-01-01,128,56.95397795671037,25.954178317609035,46.51,23.25,2.37,457,9
4335494651909866,2015-02-01,2025-02-01,405,11.730818896239448,12.518579220255043,70.13,35.06,1.72,100,10
4631631297557267,2014-09-01,2024-09-01,694,87.35342642452146,23.64749122386945,25.09,12.54,2.94,583,4
4707550476816998,2018-11-01,2028-11-01,706,44.391945450637785,2.191332877500896,33.6,16.8,2.01,159,5
5565511047541216,2016-02-01,2026-02-01,678,5.637549665092712,86.47223762550531,82.23,41.12,4.0,416,10
2236792415712763,2016-04-01,2026-04-01,835,60.32454226840298,22.72610535596623,56.66,28.33,2.78,804,4
2312875857567667,2020-10-01,2030-10-01,80,82.37903842212947,95.5060511484989,83.01,41.51,0.01,720,9
4670336268040853,2013-05-01,2023-05-01,954,48.55896996593978,2.7536719869465487,53.02,26.51,3.86,710,3
4226940539672755,2020-11-01,2030-11-01,844,26.1705683735906,24.697879907199983,91.09,45.55,1.0,125,7
4158901649281509,2016-04-01,2026-04-01,701,79.39351334518513,94.09923225744372,64.2,32.1,2.97,784,5
2439063757914523,2014-05-01,2024-05-01,182,0.88632851134689,99.7820855681978,69.3,34.65,3.31,615,8
4512957860694094,2019-07-01,2029-07-01,3,4.997902865967873,84.36496640518237,98.21,49.1,3.17,521,9
2528703203207426,2020-11-01,2030-11-01,617,73.68737449441821,86.27970775432286,25.59,12.79,0.38,57,7
2223560629535063,2017-01-01,2027-01-01,731,84.99593305032053,19.624571670616564,16.93,8.46,3.85,632,8
4100668904172827,2013-01-01,2023-01-01,762,21.096989061995043,84.1622007542774,7.88,3.94,3.38,441,3
4904637660465582,2020-02-01,2030-02-01,652,28.5758324592706,43.27668795992626,70.12,35.06,1.33,469,3
4373476427372035,2021-03-01,2031-03-01,638,86.4433246868364,58.69365065589071,60.19,30.09,3.96,171,3
4319057720441003,2021-05-01,2031-05-01,941,66.30272037231474,67.90666044956374,93.52,46.76,3.99,816,1
4824225358414380,2017-08-01,2027-08-01,249,11.816482762165624,69.67371653641507,64.75,32.38,3.51,893,6
4707459915304451,2013-10-01,2023-10-01,20,62.67533485423312,14.609656554132023,83.19,41.59,0.94,969,5
4322775213530280,2014-07-01,2024-07-01,650,89.03843208552661,57.68812013112085,58.57,29.29,2.0,476,3
5585072517863768,2020-10-01,2030-10-01,316,78.89324717760073,89.18721448107347,46.21,23.11,3.64,150,10
2564278961573850,2018-05-01,2028-05-01,128,72.40291887729212,92.88079606878853,45.9,22.95,0.48,21,2
5297519712847813,2021-10-01,2031-10-01,913,60.00205481193037,29.166257870930323,71.02,35.51,3.44,112,4
4211179080759573,2022-09-01,2032-09-01,472,27.21451372299627,59.02306668690871,39.29,19.64,0.37,767,9
2707205061497316,2013-05-01,2023-05-01,324,57.44731131799119,84.1828776758272,18.28,9.14,3.18,518,8
4478129142834110,2013-03-01,2023-03-01,809,29.44657595419177,94.84533069621568,77.54,38.77,0.56,577,3
5364098910390916,2015-09-01,2025-09-01,30,48.50179875240413,8.540303016272166,97.38,48.69,2.07,762,3
4353654195180236,2021-09-01,2031-09-01,61,78.91712386073382,49.84421989290573,13.26,6.63,2.15,240,8
4822266794190871,2021-07-01,2031-07-01,865,32.78381988500341,37.20822549628959,77.18,38.59,1.36,809,5
4405786170630484,2022-11-01,2032-11-01,138,43.95116886329101,10.566468426174392,65.88,32.94,0.86,960,3
4692327379897905,2019-07-01,2029-07-01,85,85.72309373697911,76.46509503848735,18.94,9.47,2.76,632,6
4522328222824084,2017-08-01,2027-08-01,752,46.032905064276505,21.75879399316445,17.71,8.86,3.81,932,3
4939087884434486,2014-12-01,2024-12-01,230,16.47063534322959,33.02150648714976,76.89,38.45,2.08,796,7
4110248193466764,2020-04-01,2030-04-01,506,83.02198645669915,39.71835296184548,68.47,34.23,0.82,621,4
2618754036488213,2018-11-01,2028-11-01,977,52.504934024538464,70.72789119056672,28.96,14.48,1.79,959,4
4016459779452327,2014-04-01,2024-04-01,941,6.942384274609337,51.90597909082704,11.42,5.71,3.2,986,4
2715616225647184,2019-03-01,2029-03-01,594,31.02352837447048,18.176359776119423,52.89,26.45,1.29,825,9
4200784361424426,2020-03-01,2030-03-01,78,83.71196278306522,61.95262000363033,58.52,29.26,2.5,649,4
5372444723229034,2014-11-01,2024-11-01,28,31.39667173773528,88.84036723086813,62.28,31.14,3.31,464,5
5517741743043501,2015-07-01,2025-07-01,385,55.23661378172344,59.52297327194016,87.83,43.91,2.31,491,7
4236229258796435,2017-05-01,2027-05-01,745,81.11237699334708,63.59547071637285,41.88,20.94,2.7,787,10
4995171523910295,2015-10-01,2025-10-01,950,40.24062592993117,88.45868882296138,90.08,45.04,3.64,820,7
2224790065487086,2017-09-01,2027-09-01,779,29.992939747306625,47.43086648684303,20.96,10.48,1.42,715,8
4232440793110297,2014-12-01,2024-12-01,813,45.6236508955542,36.90530217609166,16.5,8.25,1.68,583,6
4486528168505423,2016-07-01,2026-07-01,573,2.535074341545751,96.26484146779252,84.42,42.21,2.78,466,6
2701145788707157,2015-12-01,2025-12-01,386,59.69106905466561,99.95577032504386,78.1,39.05,1.59,851,10
4682778816093064,2022-01-01,2032-01-01,538,6.536615756438524,48.75711936733843,8.19,4.09,0.25,848,7
2264424842024357,2013-01-01,2023-01-01,947,48.01835152618879,48.58856061896132,58.76,29.38,3.67,641,8
4211732772648833,2018-10-01,2028-10-01,855,33.419271417310995,73.08703457761604,44.9,22.45,2.31,187,4
2493521962633553,2019-10-01,2029-10-01,434,70.21460961818295,17.169390770544958,52.51,26.25,1.65,712,10
4682144488966998,2021-04-01,2031-04-01,273,94.71614629002478,88.48551176960044,75.21,37.6,1.11,831,3
2708105697413282,2016-11-01,2026-11-01,483,67.71206397350093,60.57792494526903,39.64,19.82,0.87,155,9
4661158485805269,2017-01-01,2027-01-01,211,18.577695469870783,8.496628988946641,46.44,23.22,2.63,718,1
4472298120995767,2018-05-01,2028-05-01,728,62.06604798245841,20.131210782243325,42.54,21.27,0.16,185,4
4936999516793357,2013-09-01,2023-09-01,557,34.19052781054903,52.7677466221695,25.11,12.55,3.98,505,2
5162962015336880,2017-06-01,2027-06-01,443,93.83404568210378,18.123306616566012,11.32,5.66,2.96,344,3
2710463378613712,2018-11-01,2028-11-01,766,46.03582712019263,86.45636095226699,56.93,28.46,1.52,81,2
5224103865719182,2015-03-01,2025-03-01,619,35.60967258978462,98.65152487929797,62.55,31.27,0.95,768,6
2403211920613637,2021-08-01,2031-08-01,527,37.45482433795813,79.7732263348214,39.9,19.95,0.35,164,4
4283215285067629,2019-04-01,2029-04-01,153,90.64374533444108,13.924537111759516,55.58,27.79,1.64,927,4
4393332436296200,2022-01-01,2032-01-01,59,1.3228812905293983,51.17804565694807,78.1,39.05,3.74,966,8
4792025213109623,2016-01-01,2026-01-01,728,80.36035354415351,50.52067735766382,96.88,48.44,1.67,316,9
4771670145089933,2018-09-01,2028-09-01,889,73.75012481097484,45.22179408898072,26.34,13.17,1.81,348,10
2282866929662780,2015-11-01,2025-11-01,827,14.707348092903793,92.65876251614944,51.75,25.88,1.03,246,9
4733746121575629,2020-02-01,2030-02-01,412,16.361620413827627,69.17776391419824,69.06,34.53,3.92,299,1
5458692322602566,2017-02-01,2027-02-01,421,77.12703466859458,7.4044651734090365,39.05,19.52,0.46,885,7
2262684145933271,2015-07-01,2025-07-01,795,42.42220092469763,90.6354385094736,15.56,7.78,1.97,415,4
4402701168646221,2019-04-01,2029-04-01,223,74.57337827312321,20.24805601652374,96.02,48.01,1.47,131,1
2517545588450615,2018-11-01,2028-11-01,939,94.40593396866132,3.94268113685059,72.03,36.02,3.7,513,1
4387875357788116,2020-03-01,2030-03-01,162,74.04761319535191,14.28502873008386,76.58,38.29,3.08,59,10
